listingTitile,price,bathrooms,beds,toilets,street,city,state,status,agentContact,imagesProvided,listingURL,dateUpdated
4 Bedroom Semi Detached House,4500000,4,4,4,Lekki Ologolo,Lekki,Lagos,Newly Built,07030444906,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-ologolo-lekki-lagos-0GNDS,06 May 2022
Luxury 4 Bedroom Terrace Duplex,20000000,4,4,5,Banana Island,Ikoyi,Lagos,ServicedNewly Built,08164687732,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-banana-island-ikoyi-lagos-4GAZD,06 Jun 2022
Executive 4 Bedrooms Terrace Duplex,15000000,4,4,5,Osborne Phase 1 Old Ikoyi,Ikoyi,Lagos,old,08034050731,1,https://www.propertypro.ng/property/4-bedroom-house-for-rent-osborne-phase-1-old-ikoyi-ikoyi-lagos-6GPLL,15 May 2022
Spacious 7 Bedroom Bungalow,10000000,7,7,8,Garki,2,Abuja,old,08147562407,1,https://www.propertypro.ng/property/7-bedroom-house-for-rent-garki-2-abuja-4GKRD,16 Apr 2022
5 Bedroom Detached Duplex,15000000,6,5,6,unstated,Utako,Abuja,old,08067741227,5,https://www.propertypro.ng/property/5-bedroom-house-for-rent-utako-abuja-5GMYV,05 May 2022
A 5bedroom Duplex,7000000,5,5,6,Magodo Gra Phase 2 Kosofe,Kosofe/Ikosi,Lagos,old,07036613677,10,https://www.propertypro.ng/property/5-bedroom-house-for-rent-magodo-gra-phase-2-kosofe-ikosi-lagos-9GMAV,27 Apr 2022
A Wing Of 4bedroom Twin Duplex,11000000,5,4,5,unstated,Guzape,Abuja,old,08056267437,17,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-abuja-2GNSG,10 May 2022
Well Finished 4 Bedroom Terrace Duplex,4000000,5,4,5,Apo Legislative Assembly Qurs,Apo,Abuja,old,08056267437,3,https://www.propertypro.ng/property/4-bedroom-house-for-rent-apo-legislative-assembly-qurs-apo-abuja-9GNRY,10 May 2022
Nicely Built 3 Bedroom Apartment,300000,3,3,4,"Up Jesus Area,gbekuba",Ibadan,Oyo,old,07067980197,5,https://www.propertypro.ng/property/3-bedroom-house-for-rent-up-jesus-areagbekuba-ibadan-oyo-5GRBU,25 May 2022
Standard 2 Bedroom Apartment,750000,3,2,3,unstated,Lugbe,Abuja,old,08061987440,1,https://www.propertypro.ng/property/2-bedroom-house-for-rent-lugbe-abuja-3GQTC,24 May 2022
Serviced 3 Bedroom Flat,5000000,3,3,4,Ogudu Gra,Ogudu,Lagos,old,08148495671,18,https://www.propertypro.ng/property/3-bedroom-house-for-rent-ogudu-gra-ogudu-lagos-2GLEC,20 Apr 2022
5 Bedrooms Bungalow,12000000, ,5, ,Wuse,2,Abuja,old,08182911042,11,https://www.propertypro.ng/property/5-bedroom-house-for-rent-wuse-2-abuja-6EMCF,01 Jun 2022
4 Bedroom Duplex,2000000,5,4,5,Royal Estate Egbeda,Alimosho,Lagos,old,08138310553,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-royal-estate-egbeda-alimosho-lagos-0GSXD,07 Jun 2022
4 Bedroom Detached Bungalow,600000,5,4,5,"Kasunmu,hands Of God. Akala Express",Ibadan,Oyo,Serviced,08163569554,17,https://www.propertypro.ng/property/4-bedroom-house-for-rent-kasunmuhands-of-god-akala-express-ibadan-oyo-3GRMV,28 May 2022
2 Bedroom Flat,500000,2,2,2,Lugbe Axis Abuja,Lugbe,Abuja,old,08061987440,2,https://www.propertypro.ng/property/2-bedroom-house-for-rent-lugbe-axis-abuja-lugbe-abuja-4GTYN,14 Jun 2022
4 Bedroom Flat,2000000,4,4,5,"Silverlake Estate, Opposite Skymall, Old Ikoyi Old Ikoyi",Ikoyi,Lagos,old,07018146540,25,https://www.propertypro.ng/property/4-bedroom-house-for-rent-silverlake-estate-opposite-skymall-old-ikoyi-old-ikoyi-ikoyi-lagos-0GSWA,07 Jun 2022
2 Bedroom Apartment,250000,2,2,2,Iletuntun After Nihort School Idishin,Ibadan,Oyo,old,07067980197,4,https://www.propertypro.ng/property/2-bedroom-house-for-rent-iletuntun-after-nihort-school-idishin-ibadan-oyo-6GNTL,11 May 2022
Serviced 3bedroom Apartment,12000000,3,3,4,Ikeja Gra,Ikeja,Lagos,FurnishedServiced,08148495671,15,https://www.propertypro.ng/property/3-bedroom-house-for-rent-ikeja-gra-ikeja-lagos-2GKRE,16 Apr 2022
6 Bedroom Semi Detached Duplex,25000000,6,6,7,Ikoyi S.w,Ikoyi,Lagos,FurnishedServiced,08148495671,9,https://www.propertypro.ng/property/6-bedroom-house-for-rent-ikoyi-sw-ikoyi-lagos-8GKJZ,13 Apr 2022
Serviced 3bedroom Flat,5500000,3,3,4,Ahmadu Bello Way Victoria,Island,Lagos,FurnishedServiced,08148495671,6,https://www.propertypro.ng/property/3-bedroom-house-for-rent-ahmadu-bello-way-victoria-island-lagos-7GKLW,14 Apr 2022
Furnished 4 Bedroom Terraced Duplex,11000000,5,4,5,unstated,Asokoro,Abuja,FurnishedServiced,08062881764,1,https://www.propertypro.ng/property/4-bedroom-house-for-rent-asokoro-abuja-4GRNW,28 May 2022
3 Bedrooms Apartment,700000,3,3,3,"Akala Way, Akobo",Ibadan,Oyo,old,07067980197,6,https://www.propertypro.ng/property/3-bedroom-house-for-rent-akala-way-akobo-ibadan-oyo-0GPKP,15 May 2022
3 Bedroom Flat,8000000,3,3,4,Oniru Victoria,Island,Lagos,old,08143129775,1,https://www.propertypro.ng/property/3-bedroom-house-for-rent-oniru-victoria-island-lagos-6GRBF,25 May 2022
4 Bedroom Detached Duplex,8000000,4,4,5,Lekki Phase 1,Lekki,Lagos,old,08143129775,26,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-2GMZD,05 May 2022
Furnished 3 Bedroom Apartment,6000000,3,3,4,Lekki Phase 1,Lekki,Lagos,old,08143129775,1,https://www.propertypro.ng/property/3-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-2GRXM,31 May 2022
5bedroom Detached Duplex For Commercial Purpose,12000000,5,5,6,Off Ladipo Omotosho Lekki Phase 1,Lekki,Lagos,old,08143129775,19,https://www.propertypro.ng/property/5-bedroom-house-for-rent-off-ladipo-omotosho-lekki-phase-1-lekki-lagos-0GFHS,15 Mar 2022
4 Bedroom Semi Detached Duplex,6000000,4,4,5,Maruwa,Lekki,Lagos,old,09019001143,13,https://www.propertypro.ng/property/4-bedroom-house-for-rent-maruwa-lekki-lagos-6GSVD,07 Jun 2022
Serviced 4 Bedroom Terrace Duplex,30000000,4,4,5,Banana Island,Ikoyi,Lagos,old,07080033884,13,https://www.propertypro.ng/property/4-bedroom-house-for-rent-banana-island-ikoyi-lagos-6GPKT,15 May 2022
Brand New 4 Bedroom Terrace Duplex,3000000,4,4,5,Off Mobile Road Ilaje,Ajah,Lagos,old,08131315389,19,https://www.propertypro.ng/property/4-bedroom-house-for-rent-off-mobile-road-ilaje-ajah-lagos-1GNTL,11 May 2022
Lovely Five Bedroom Detached Duplex,5000000, , , ,Mende,Maryland,Lagos,old,07084097241,8,https://www.propertypro.ng/property/house-for-rent-mende-maryland-lagos-1FPFP,26 Oct 2021
5 Bedrooms Bungalow,12000000, , , ,Wuse,2,Abuja,old,08182911042,7,https://www.propertypro.ng/property/house-for-rent-wuse-2-abuja-5EMSY,01 Jun 2022
Serviced 4bedroom Terraced Duplex,3000000,4,4,5,Westend Estate Ikota,Lekki,Lagos,old,08089633335,10,https://www.propertypro.ng/property/4-bedroom-house-for-rent-westend-estate-ikota-lekki-lagos-9GNQA,10 May 2022
4 Bedroom Semi Detached Duplex,6000000,4,4,4,Chevron,Lekki,Lagos,old,09098077985,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-chevron-lekki-lagos-7GRZW,01 Jun 2022
A Newly Buit 2bedrooms Terraced Duplex,2000000,2,2,3,Sangotedo,Ajah,Lagos,old,09058645473,11,https://www.propertypro.ng/property/2-bedroom-house-for-rent-sangotedo-ajah-lagos-9GPLB,15 May 2022
Luxury 3 Bedroom Apartment,5000000,3,3,4,Oniru Private Estate Oniru Victoria,Island,Lagos,old,08143129775,17,https://www.propertypro.ng/property/3-bedroom-house-for-rent-oniru-private-estate-oniru-victoria-island-lagos-5GRNX,29 May 2022
2 Bedroom Apartment,450000,1,2,1,Iletuntun After Nihort School Idishin,Ibadan,Oyo,old,07067980197,7,https://www.propertypro.ng/property/2-bedroom-house-for-rent-iletuntun-after-nihort-school-idishin-ibadan-oyo-5GPXU,18 May 2022
Newly Built 4 Bedroom Detached Duplex,2500000,4,4,5,Carlton Gate Estate Akobo,Ibadan,Oyo,Newly Built,08057022131,12,https://www.propertypro.ng/property/4-bedroom-house-for-rent-carlton-gate-estate-akobo-ibadan-oyo-4GFCS,14 Mar 2022
Spacious 3 Bedroom Flat,1800000,3,3,3,Off Allen Avenue Allen Avenue,Ikeja,Lagos,old,07026933904,8,https://www.propertypro.ng/property/3-bedroom-house-for-rent-off-allen-avenue-allen-avenue-ikeja-lagos-0GUJC,16 Jun 2022
Furnished 4 Bedroom Duplex,8000000,4,4,5,Awuse Estate Opebi,Ikeja,Lagos,old,08124031574,4,https://www.propertypro.ng/property/4-bedroom-house-for-rent-awuse-estate-opebi-ikeja-lagos-7GUJA,16 Jun 2022
Commercial 5bedroom Fully Detached Duplex For Rent At Lekki Phase 1,15000000,5,5,6,Lekki Phase 1,Lekki,Lagos,Newly Built,08136670481,6,https://www.propertypro.ng/property/5-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-2GNMB,09 May 2022
4 Bedroom Semi Detached Duplex,12000000,4,4,5,Off Gerald Road Gerard Road,Ikoyi,Lagos,Newly Built,08124031574,3,https://www.propertypro.ng/property/4-bedroom-house-for-rent-off-gerald-road-gerard-road-ikoyi-lagos-8GPVY,18 May 2022
Furnished 4 Bedroom Semi Detached Duplex With Bq,7000000,4,4,4,Estate Chevron,Lekki,Lagos,Newly Built,08062391186,12,https://www.propertypro.ng/property/4-bedroom-house-for-rent-estate-chevron-lekki-lagos-0GLXS,26 Apr 2022
5 Bedroom Detached Duplex,7000000,5,5,6,Chevron,Lekki,Lagos,Newly Built,08139635919,9,https://www.propertypro.ng/property/5-bedroom-house-for-rent-chevron-lekki-lagos-8GQSG,23 May 2022
4 Bedroom Semi Detached Duplex,5500000,5,4,5,Chevron,Lekki,Lagos,Newly Built,07069265294,1,https://www.propertypro.ng/property/4-bedroom-house-for-rent-chevron-lekki-lagos-7GQYF,25 May 2022
Executive 5 Bedroom Semi Detached Duplex,4500000,5,5,6,Magodo Gra Phase 1,Ojodu,Lagos,Newly Built,07033245877,6,https://www.propertypro.ng/property/5-bedroom-house-for-rent-magodo-gra-phase-1-ojodu-lagos-1GRKW,27 May 2022
8 Units Of 3 Bedroom Flat,3000000,4,3,4,Off Allen Avenue Allen Avenue,Ikeja,Lagos,Newly Built,07026933904,17,https://www.propertypro.ng/property/3-bedroom-house-for-rent-off-allen-avenue-allen-avenue-ikeja-lagos-9GNQW,10 May 2022
4 Bedroom Semi Detached Duplex,5000000,5,4,5,Chevron,Lekki,Lagos,Newly Built,07069265294,15,https://www.propertypro.ng/property/4-bedroom-house-for-rent-chevron-lekki-lagos-0GREP,26 May 2022
Lovely 4 Bedroom Semi Detached Duplex,5500000,4,4,5,Oba Musa Idado Estate Idado,Lekki,Lagos,old,08100694574,6,https://www.propertypro.ng/property/4-bedroom-house-for-rent-oba-musa-idado-estate-idado-lekki-lagos-0GNNL,09 May 2022
Luxury 4 Bedroom Detached Duplex,4000000,4,4,5,Ado,Ajah,Lagos,old,09090090450,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ado-ajah-lagos-3GUBQ,14 Jun 2022
4 Bedroom Terrace,10000000,4,4,5,Old Ikoyi,Ikoyi,Lagos,old,08120765101,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-old-ikoyi-ikoyi-lagos-3GLQK,24 Apr 2022
5 Bedroom Fully Detached Duplex,8000000,5,5,6,Ikota,Lekki,Lagos,old,08124031574,6,https://www.propertypro.ng/property/5-bedroom-house-for-rent-ikota-lekki-lagos-4GQQD,23 May 2022
5 Bedroom Duplex,3500000,5,5,6,Lekki Scheme 2,Ajah,Lagos,old,07085843639,5,https://www.propertypro.ng/property/5-bedroom-house-for-rent-lekki-scheme-2-ajah-lagos-8GSBS,01 Jun 2022
Mini Flat,2500000,2,1,2,Chevron Drive Chevron,Lekki,Lagos,old,08169790456,14,https://www.propertypro.ng/property/1-bedroom-house-for-rent-chevron-drive-chevron-lekki-lagos-0GTUY,12 Jun 2022
Newly Built 4bedroom Duplex,2500000,4,4,5,"Dalton Gate Estate, Akobo",Ibadan,Oyo,old,09056267480,6,https://www.propertypro.ng/property/4-bedroom-house-for-rent-dalton-gate-estate-akobo-ibadan-oyo-3GKKU,14 Apr 2022
5 Bedroom Fully Detached Duplex,35000000,6,5,6,Mojisola Onikoyi Estate,Ikoyi,Lagos,old,07069265294,8,https://www.propertypro.ng/property/5-bedroom-house-for-rent-mojisola-onikoyi-estate-ikoyi-lagos-0GSEE,02 Jun 2022
"To Let Newly Built 2bedroom Flat At Alapere Ketu, 1m",1000000,2,2,2,Alapere Ketu Alapere Kosofe,Kosofe/Ikosi,Lagos,old,08029241948,4,https://www.propertypro.ng/property/2-bedroom-house-for-rent-alapere-ketu-alapere-kosofe-ikosi-lagos-6GQEC,20 May 2022
3 Bedroom Flat,1500000,4,3,4,Ajayi Road,Ogba,Lagos,old,08020701333,8,https://www.propertypro.ng/property/3-bedroom-house-for-rent-ajayi-road-ogba-lagos-2GQGN,20 May 2022
Newly Built 4 Bedroom Terraced Duplex,6500000,5,4,5,Ogudu Road,Ojota,Lagos,old,07026933904,12,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ogudu-road-ojota-lagos-7GNMF,09 May 2022
Newly Built 4 Bedroom Semi Detached Duplex,1000000,4,4,5,Elewi Odo Estata Akobo,Ibadan,Oyo,old,08065795091,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-elewi-odo-estata-akobo-ibadan-oyo-0GMKV,30 Apr 2022
2 Bedroom Flat I,1300000,3,2,3,Street Agidingbi,Ikeja,Lagos,old,08020701333,7,https://www.propertypro.ng/property/2-bedroom-house-for-rent-street-agidingbi-ikeja-lagos-9GSUZ,07 Jun 2022
2 Bedroom Flat,1000000,3,2,3,Oke Ira,Ogba,Lagos,old,08020701333,9,https://www.propertypro.ng/property/2-bedroom-house-for-rent-oke-ira-ogba-lagos-3GTXU,13 Jun 2022
5 Bedroom Detached Duplex,9000000,5,5,6,Ikota,Lekki,Lagos,old,08139635919,7,https://www.propertypro.ng/property/5-bedroom-house-for-rent-ikota-lekki-lagos-4GPZR,19 May 2022
5 Bedroom Fully Detached Duplex With Bq For Rent At Lekki Phase 2 Ajah,3000000,5,5,6,Abraham Adesanya Estate Lekki Scheme 2,Ajah,Lagos,old,08136670481,15,https://www.propertypro.ng/property/5-bedroom-house-for-rent-abraham-adesanya-estate-lekki-scheme-2-ajah-lagos-1GNWJ,11 May 2022
Newly Built 2 Bedroom Flat,400000,2,2,2,Elebu Abese Akala Express Akala Express,Ibadan,Oyo,old,09056267480,8,https://www.propertypro.ng/property/2-bedroom-house-for-rent-elebu-abese-akala-express-akala-express-ibadan-oyo-9GRSV,30 May 2022
Decent 3 Bedroom Flat,300000,3,3,4,Liberty Academy Akala Express,Ibadan,Oyo,Serviced,09056267480,6,https://www.propertypro.ng/property/3-bedroom-house-for-rent-liberty-academy-akala-express-ibadan-oyo-0GSMR,04 Jun 2022
Standard 4bedroom Semi Detached Duplex,3000000,5,4,5,Value County Estate Sangotedo,Ajah,Lagos,Serviced,08119470091,6,https://www.propertypro.ng/property/4-bedroom-house-for-rent-value-county-estate-sangotedo-ajah-lagos-6GRYK,01 Jun 2022
5 Bedroom Duplex,6000000,6,5,6,Estate,Ketu,Lagos,ServicedNewly Built,08020701333,6,https://www.propertypro.ng/property/5-bedroom-house-for-rent-estate-ketu-lagos-3GNBL,05 May 2022
4 Bedroom Fully Detached Duplex,7000000,4,4,5,Ikota,Lekki,Lagos,ServicedNewly Built,08139635919,16,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ikota-lekki-lagos-6GSHM,03 Jun 2022
6 Bedroom Semi Detached Duplex Max,25000000,7,6,7,Parkview Estate,Ikoyi,Lagos,ServicedNewly Built,07069265294,16,https://www.propertypro.ng/property/6-bedroom-house-for-rent-parkview-estate-ikoyi-lagos-5GRTW,30 May 2022
5 Bedroom Semi Detached Duplex,4500000,5,5,5,Magodo Gra Phase 1,Ojodu,Lagos,Serviced,07033245877,6,https://www.propertypro.ng/property/5-bedroom-house-for-rent-magodo-gra-phase-1-ojodu-lagos-7GRKN,27 May 2022
Serviced 4bedroom Duplex For Rent At Lekki Phase 1,9000000,4,4,5,Lekki Phase 1 Lekki Phase 1,Lekki,Lagos,Serviced,08136670481,10,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-phase-1-lekki-phase-1-lekki-lagos-3GRVG,31 May 2022
Newly Built And Standard 3bedroom,1000000,3,3,4,"Idishin Extension, Alpha Grace Estate Idishin",Ibadan,Oyo,Newly Built,08076508977,1,https://www.propertypro.ng/property/3-bedroom-house-for-rent-idishin-extension-alpha-grace-estate-idishin-ibadan-oyo-0GLGD,21 Apr 2022
3 Bedroom Flat,800000,3,3,3,Street Dopemu,Agege,Lagos,Newly Built,08020701333,10,https://www.propertypro.ng/property/3-bedroom-house-for-rent-street-dopemu-agege-lagos-5GPWB,18 May 2022
4 Bedroom Fully Detached Duplex,5000000,4,4,5,Belvera Enclave Estate Ilasan,Lekki,Lagos,Newly Built,08184412041,21,https://www.propertypro.ng/property/4-bedroom-house-for-rent-belvera-enclave-estate-ilasan-lekki-lagos-8GRMP,28 May 2022
Newly Built 2bedroom Flat,1500000,3,2,3,Estate River Valley Estate,Ojodu,Lagos,old,08020701333,5,https://www.propertypro.ng/property/2-bedroom-house-for-rent-estate-river-valley-estate-ojodu-lagos-1GRDC,26 May 2022
2 Bedroom Flat,1000000,2,2,2,Street Ifako Ogba,Ogba,Lagos,old,08020701333,3,https://www.propertypro.ng/property/2-bedroom-house-for-rent-street-ifako-ogba-ogba-lagos-1GQPR,23 May 2022
Luxury 5 Bedroom Duplex,5000000,5,5,5,Chevyview Estate Chevron,Lekki,Lagos,Newly Built,09090090450,15,https://www.propertypro.ng/property/5-bedroom-house-for-rent-chevyview-estate-chevron-lekki-lagos-7GRBK,25 May 2022
2 Bedroom Flat,800000,2,2,2,Street Berger,Ojodu,Lagos,Newly Built,08020701333,9,https://www.propertypro.ng/property/2-bedroom-house-for-rent-street-berger-ojodu-lagos-3GRMG,27 May 2022
3bedroom Flat,800000,4,3,4,Estate Ifako Ogba,Ogba,Lagos,Newly Built,08020701333,11,https://www.propertypro.ng/property/3-bedroom-house-for-rent-estate-ifako-ogba-ogba-lagos-7GRDB,26 May 2022
Newly Built 4 Bedroom Duplex,10000000,4,4,5,Opebi,Ikeja,Lagos,Newly Built,07033245877,4,https://www.propertypro.ng/property/4-bedroom-house-for-rent-opebi-ikeja-lagos-8GTVE,13 Jun 2022
4 Bedroom Flat,5000000,4,4,5,Chevron,Lekki,Lagos,old,08069566040,5,https://www.propertypro.ng/property/4-bedroom-house-for-rent-chevron-lekki-lagos-5GTXF,13 Jun 2022
4 Bedroom Terrace Duplex,4500000,5,4,6,Chervy View Estate Chevron,Lekki,Lagos,Newly Built,08067081484,16,https://www.propertypro.ng/property/4-bedroom-house-for-rent-chervy-view-estate-chevron-lekki-lagos-9GPLK,15 May 2022
A Well Maintained 4 Bedroom Bungalow,2000000,4,4,5,"Tunji Ogunsanya Street, Awoyaya Ibeju",Ibeju-Lekki,Lagos,old,09055794120,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-tunji-ogunsanya-street-awoyaya-ibeju-lekki-lagos-2GTUY,12 Jun 2022
Newly Built 2/3 Bedroom Flat,800000,2,2,3,Akala Estate Akobo Akobo,Ibadan,Oyo,old,09056267480,8,https://www.propertypro.ng/property/2-bedroom-house-for-rent-akala-estate-akobo-akobo-ibadan-oyo-1GTQE,11 Jun 2022
2 Bedroom Terraced Duplex,3000000,2,2,3,Ikota Gra Ikota,Lekki,Lagos,old,08124031574,3,https://www.propertypro.ng/property/2-bedroom-house-for-rent-ikota-gra-ikota-lekki-lagos-9GPTY,17 May 2022
Newly Built 2 Bedroom Flat,1000000,2,2,3,Oke Ira,Ogba,Lagos,Newly Built,07033245877,7,https://www.propertypro.ng/property/2-bedroom-house-for-rent-oke-ira-ogba-lagos-5GTXW,13 Jun 2022
4 Bedrooms Apartment Eith Maidroom (fully Serviced),8000000,4,4,5,Old Ikoyi,Ikoyi,Lagos,old,08038359282,16,https://www.propertypro.ng/property/4-bedroom-house-for-rent-old-ikoyi-ikoyi-lagos-2GNXC,12 May 2022
Newly Built 4bedroom Semi Detached Duplex,5000000,4,4,5,Omole Phase 1,Ojodu,Lagos,old,08031132776,8,https://www.propertypro.ng/property/4-bedroom-house-for-rent-omole-phase-1-ojodu-lagos-6GPST,17 May 2022
Furnished 5 Bedrooms Duplex With 3 Sitting & Modern Facilities In A Serene Neighborhood,4500000,5,5,6,"Felele Extension, Just 5 Minutes Drive To Exp Way Challenge",Ibadan,Oyo,old,08065795091,33,https://www.propertypro.ng/property/5-bedroom-house-for-rent-felele-extension-just-5-minutes-drive-to-exp-way-challenge-ibadan-oyo-9GLZF,27 Apr 2022
Luxury 2 Bedroom Apartment,2500000,3,2,3,Ilasan,Lekki,Lagos,old,07047265825,6,https://www.propertypro.ng/property/2-bedroom-house-for-rent-ilasan-lekki-lagos-5GRWF,31 May 2022
2 Bedroom & 3 Bedroom Flat,2000000,3,2,3,Ikosi Ketu Ikosi Ketu Kosofe,Kosofe/Ikosi,Lagos,old,08029241948,1,https://www.propertypro.ng/property/2-bedroom-house-for-rent-ikosi-ketu-ikosi-ketu-kosofe-ikosi-lagos-8GTJX,10 Jun 2022
3 Bedroom Terrace Duplex,2500000,3,3,4,Phase 1 Lekki Gardens Estate,Ajah,Lagos,old,08067081484,17,https://www.propertypro.ng/property/3-bedroom-house-for-rent-phase-1-lekki-gardens-estate-ajah-lagos-4GNRS,10 May 2022
Spacious 2 Bedroom Flat,1200000,2,2,2,Akoka,Yaba,Lagos,old,07033245877,3,https://www.propertypro.ng/property/2-bedroom-house-for-rent-akoka-yaba-lagos-5GNVF,11 May 2022
Newly Built 3 Bedroom Flat,350000,3,3,3,Heritage Estate Akobo,Ibadan,Oyo,old,09056267480,5,https://www.propertypro.ng/property/3-bedroom-house-for-rent-heritage-estate-akobo-ibadan-oyo-3GSGF,02 Jun 2022
4 Bedroom Duplex,3000000,4,4,5,Lekki Scheme 2,Ajah,Lagos,old,07085843639,8,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-scheme-2-ajah-lagos-4GTXX,13 Jun 2022
6 Bedroom Fully Detached Duplex,4500000,6,6,7,"Beechwood Estate, Bogije Ibeju",Ibeju-Lekki,Lagos,old,09055794120,16,https://www.propertypro.ng/property/6-bedroom-house-for-rent-beechwood-estate-bogije-ibeju-lekki-lagos-3GTUW,12 Jun 2022
Newly Built 2 Bedroom Apartment,2200000,2,2,3,General Paint Busstop Olokonla,Ajah,Lagos,old,08067081484,17,https://www.propertypro.ng/property/2-bedroom-house-for-rent-general-paint-busstop-olokonla-ajah-lagos-6GKQG,15 Apr 2022
Newly Built 4 Bedroom Duplex,2000000,4,4,5,Gra Isheri North,Ojodu,Lagos,old,08031132776,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-gra-isheri-north-ojodu-lagos-1GKWB,18 Apr 2022
Newly Built 2 Bedroom Flat,1000000,2,2,3,Ogudu,Ogudu,Lagos,old,07033245877,4,https://www.propertypro.ng/property/2-bedroom-house-for-rent-ogudu-ogudu-lagos-9GSBT,01 Jun 2022
Newly Built 2bedroom Flat,750000,2,2,2,Aboru Iyana Ipaja,Ipaja,Lagos,old,07033245877,5,https://www.propertypro.ng/property/2-bedroom-house-for-rent-aboru-iyana-ipaja-ipaja-lagos-0GRDP,26 May 2022
Room Self Contain,400000,1,1,1,Niort Jericho,Ibadan,Oyo,old,08065795091,7,https://www.propertypro.ng/property/1-bedroom-house-for-rent-niort-jericho-ibadan-oyo-4GSWB,07 Jun 2022
5 Bedroom Duplex,2000000,5,5,6,New Bodija Bodija,Ibadan,Oyo,old,08076508977,1,https://www.propertypro.ng/property/5-bedroom-house-for-rent-new-bodija-bodija-ibadan-oyo-4GTYG,14 Jun 2022
Standard Room Self Contain With 24hrs Power Supply,180000, , , ,"Agbowo, Ui Ibadan Polytechnic University Of Ibadan",Ibadan,Oyo,old,08076508977,5,https://www.propertypro.ng/property/house-for-rent-agbowo-ui-ibadan-polytechnic-university-of-ibadan-ibadan-oyo-9GBUM,17 Feb 2022
3 Bedroom Flat,2500000,3,3,4,Ikota Estate,Lekki,Lagos,old,08067081484,15,https://www.propertypro.ng/property/3-bedroom-house-for-rent-ikota-estate-lekki-lagos-9GNML,09 May 2022
Standard Room Self Contain,300000, , , ,Akala Way Akobo Akobo,Ibadan,Oyo,Newly Built,08076508977,3,https://www.propertypro.ng/property/house-for-rent-akala-way-akobo-akobo-ibadan-oyo-8GKVU,18 Apr 2022
4 Bedroom Duplex,5000000,4,4,5,Sanderson Estate Alausa,Ikeja,Lagos,Serviced,08055652402,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-sanderson-estate-alausa-ikeja-lagos-3GQGP,20 May 2022
10 Units Of 2 Bedroom Flat,18000000,2,2,3,Opebi,Ikeja,Lagos,old,08100073388,10,https://www.propertypro.ng/property/2-bedroom-house-for-rent-opebi-ikeja-lagos-0GPTX,17 May 2022
2 Bedroom Bungalow,1000000,3,2,3,Ewet Housing Estate Uyo,Akwa,Ibom,old,08034511039,1,https://www.propertypro.ng/property/2-bedroom-house-for-rent-ewet-housing-estate-uyo-akwa-ibom-2GQGB,20 May 2022
2 Bedroom Flat,1000000,3,2,3,Idi Ishin Jericho,Ibadan,Oyo,old,09023730900,6,https://www.propertypro.ng/property/2-bedroom-house-for-rent-idi-ishin-jericho-ibadan-oyo-9GTCX,08 Jun 2022
4 Bedroom Semi Detached Duplex With Bq,5000000,4,4,5,Lekki Phase 1,Lekki,Lagos,old,08100073388,6,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-4GGUS,25 Mar 2022
4bedroom Semi Detached Duplex,4500000,5,4,5,Estate Ikota,Lekki,Lagos,old,08027725974,5,https://www.propertypro.ng/property/4-bedroom-house-for-rent-estate-ikota-lekki-lagos-9GMUE,04 May 2022
4 Bedroom Semi Detached Duplex,6000000,4,4,5,Ologolo,Lekki,Lagos,old,08100073388,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ologolo-lekki-lagos-9GPCG,13 May 2022
7 Bedroom Detached House,5000000,7,7,7,Anthony Village Maryland Anthony Village,Maryland,Lagos,old,08023357928,3,https://www.propertypro.ng/property/7-bedroom-house-for-rent-anthony-village-maryland-anthony-village-maryland-lagos-4GMNN,01 May 2022
Tastefully Built 6 Bedroom Duplex,4000000, , , ,Obaotudeko Jericho,Ibadan,Oyo,old,09023730900,5,https://www.propertypro.ng/property/house-for-rent-obaotudeko-jericho-ibadan-oyo-0FZQP,01 Feb 2022
4 Bedroom Terrace Duplex,3500000,5,4,5,Estate River Valley Estate,Ojodu,Lagos,old,08027725974,5,https://www.propertypro.ng/property/4-bedroom-house-for-rent-estate-river-valley-estate-ojodu-lagos-1GPMA,16 May 2022
